area,city,country,hotel_star_rating,latitude,longitude,mmt_location_rating,mmt_review_count,mmt_review_score,mmt_traveller_type_review_count,mmt_tripadvisor_count,property_address,property_id,property_name,property_type,room_types,site_review_rating,traveller_rating,uniq_id,Location,Hospitality,Facilities,Cleanliness,Value for Money,Food
Next to Bus Station,Wardha,Hotel,1,20.7351,78.5992,0,0.0,0.0,Families:|Couples:|Business:|Solo:|Friends:,0.0,"Holiday resort Bajaj Chowk , Next to Bus Station",201411201204192212&i=,Holiday Resort,Hotel,Hotel,0.0,0,1780a66351fcdc8a146f1471bf94af51,0.0,0.0,0.0,0.0,0.0,0.0
Jwalamukhi,Jawalamukhi,Hotel,1,31.872361,76.319899,5,1.0,5.0,Families:1|Couples:0|Business:0|Solo:0|Friends:0,0.0,"Near Govt Primary School , Jwalamukhi",20141210154055307&i=,Hotel Rattan,Hotel,Hotel,0.0,Location:5/5 | Hospitality:5/5 | Facilities:5/5 | Cleanliness:5/5 | Value for Money:5/5 | Food:5/5,af3b60e03bc1a6e182dd8f7a618329dd,5.0,5.0,5.0,5.0,5.0,5.0
"Chokdi, Dist.: Bharuch",Dahej,Hotel,3,21.730853,72.560905,3.6,5.0,4.0,Families:0|Couples:0|Business:5|Solo:0|Friends:0,33.0,"Near Railway Crossing, Chokdi, Dist.: Bharuch , Chokdi, Dist.: Bharuch",200902281258449207&i=,Lords Eco Inn,Hotel,Hotel,0.0,Location:3.6/5 | Hospitality:4.6/5 | Facilities:3.8/5 | Cleanliness:3.6/5 | Value for Money:4.6/5 | Food:4.2/5,c01d51caf02deef03d4cb0b3fac726db,3.6,4.6,3.8,3.6,4.6,4.2
South Bangalore,Bangalore,Hotel,3,12.948039,77.59459,0,0.0,0.0,Families:0|Couples:0|Business:0|Solo:0|Friends:0,11.0,"3, 9th Cross,Wilson Garden , Bangalore",201509151258039549&i=,Temple Tree Wilson Garden,Hotel,Hotel,0.0,0,c425da4579d5cdda2dc1f16ad1bd80f9,0.0,0.0,0.0,0.0,0.0,0.0
Marathahalli Outer Ring Road,Bangalore,Hotel,3,12.926241,77.676506,5,1.0,4.0,Families:0|Couples:1|Business:0|Solo:0|Friends:0,20.0,"No 74/1 Apollo Clinic Building Bellandur Circle , Marathahalli Outer Ring Road",201408200959053855&i=,The Waves Service Apartment,Hotel,Hotel,0.0,Location:5/5 | Hospitality:4/5 | Facilities:4/5 | Cleanliness:4/5 | Value for Money:4/5 | Food:4/5,bd3cb63f55264241660630e020c8c1d4,5.0,4.0,4.0,4.0,4.0,4.0
"Kachbwdi CheckPost, Panchgani",Panchgani,Hotel,1,17.923827,73.788739,0,0.0,0.0,Families:|Couples:|Business:|Solo:|Friends:,0.0,"PremVilla, 13 Jai Bhawani CHS, , Kachbwdi CheckPost, Panchgani",201512281604491807&i=,PremVilla,Hotel,Hotel,0.0,0,afd65d953f85e5f5e6b31f86fb05c7be,0.0,0.0,0.0,0.0,0.0,0.0
"Pattalam, Fort Cochin",Cochin,Hotel,1,9.95959,76.2398,0,0.0,0.0,Families:|Couples:|Business:|Solo:|Friends:,23.0,"11/637-A Carpenter Field, , Pattalam, Fort Cochin",201501271120349185&i=,Nathans Holiday Home,Hotel,Hotel,0.0,0,0920240fdc369b6995e69554da4669fa,0.0,0.0,0.0,0.0,0.0,0.0
"Whitefield,East Bangalore",Bangalore,Hotel,4,12.97738,77.71446,4.2,18.0,4.4,Families:1|Couples:5|Business:6|Solo:2|Friends:0,340.0,"No. 134-136, EPIP Area, Road , Whitefield",200807221718115203&i=,Fortune Select Trinity,Hotel,Hotel,0.0,Location:4.2/5 | Hospitality:4.9/5 | Facilities:4.4/5 | Cleanliness:4.5/5 | Value for Money:4.7/5 | Food:4.5/5,c0ae49392e570d44c5dda1d618da0ebf,4.2,4.9,4.4,4.5,4.7,4.5
Kanyakumari,Kanyakumari,Hotel,1,8.083340599777177,77.5494549422931,4.2,19.0,3.7,Families:9|Couples:2|Business:1|Solo:1|Friends:0,25.0,"Triveni Tourist Home,Next to Post Office,Main Road,Kanyakumari. , Main Road,",201105271503338134&i=,Triveni Tourist Home,Hotel,Hotel,0.0,Location:4.2/5 | Hospitality:3.8/5 | Facilities:3.5/5 | Cleanliness:3.7/5 | Value for Money:3.7/5 | Food:3.2/5,107f932d19cf0ed2f35303410410d132,4.2,3.8,3.5,3.7,3.7,3.2
Beside Shrine,Shirdi,Hotel,3,19.764139,74.47713,4.7,129.0,4.4,Families:72|Couples:18|Business:0|Solo:2|Friends:0,143.0,"Behind BSNL Bldg, New Pimpalwadi Road,Tal Rahata , Pimpalwadi Road",201107210933027971&i=,DAIWIK HOTELS,Hotel,Hotel,0.0,Location:4.7/5 | Hospitality:4.4/5 | Facilities:4.2/5 | Cleanliness:4.6/5 | Value for Money:4.3/5 | Food:4.3/5,26446a0146f7c67712168c182c9cbf38,4.7,4.4,4.2,4.6,4.3,4.3
"Gunjan Chokadi, N.H.No-08,",Vapi,Hotel,1,20.374683,72.919476,5,1.0,2.4,Families:0|Couples:0|Business:0|Solo:0|Friends:0,0.0,"indraprasth complex,koparli road , Gunjan Chokadi, N.H.No-08,",201412101614312717&i=,SARVODAY HOTEL,Hotel,Hotel,0.0,Location:5/5 | Hospitality:2/5 | Facilities:2/5 | Cleanliness:2/5 | Value for Money:2/5 | Food:2/5,b6c3bed0ffe24d05127ec1ff81e50b15,5.0,2.0,2.0,2.0,2.0,2.0
Kokernag,Daksum,Hotel,3,33.56625012494779,75.36585937169502,0,0.0,0.0,Families:|Couples:|Business:|Solo:|Friends:,0.0,"Simthan Kishtwar road Dandipora Daksum . , sinthan anantnag road",20151127192540888&i=,Paradise Retreat Daksum,Hotel,Hotel,0.0,0,9117ee7a73e15af8712b479d7404d0b2,0.0,0.0,0.0,0.0,0.0,0.0
LonavalaAndKhandala,LonavalaAndKhandala,Hotel,2,18.760322,73.439606,0,0.0,0.0,Families:|Couples:|Business:|Solo:|Friends:,1.0,"Near wax museum, Opp old mumbai-pune highway toll plaza, Varsoli, Lonavala. ,",201508241753207290&i=,Om Palace,Hotel,Hotel,0.0,0,4482a4684a71c936f52d526bbf0b0e7a,0.0,0.0,0.0,0.0,0.0,0.0
"Vytila,Kadavanthara,Pallimukku",Cochin,Hotel,3,9.967707,76.29274,3.3,3.0,2.5,Families:3|Couples:0|Business:0|Solo:0|Friends:0,15.0,"Karshaka Road, East side of South Railway Station , Ernakulam",20120709111811295&i=,Karthika Residency,Hotel,Hotel,0.0,Location:3.3/5 | Hospitality:2.3/5 | Facilities:2.3/5 | Cleanliness:2.7/5 | Value for Money:2.3/5 | Food:2.3/5,2fda37b618e374f931c81afd8b7d2206,3.3,2.3,2.3,2.7,2.3,2.3
"Kottaiyur Village,YelagiriHill",Yelagiri,Hotel,3,12.593565319223488,0.0,0,0.0,0.0,Families:|Couples:|Business:|Solo:|Friends:,0.0,"Albert Newman Road, , Kottaiyur Village,YelagiriHill",201601111308351471&i=,Yelagiri farm house,Hotel,Hotel,0.0,0,e2a818142dd4674cda47b4ff12d4c7df,0.0,0.0,0.0,0.0,0.0,0.0
Near raghunath temple,Jammu,Hotel,1,34.088705,74.844174,3.9,7.0,3.6,Families:6|Couples:1|Business:0|Solo:0|Friends:0,3.0,"Hari Market Near Raghunathji Temple , Near Raghunathji Temple",201307251513265737&i=,Hotel Madhuban,Hotel,Hotel,0.0,Location:3.9/5 | Hospitality:3.7/5 | Facilities:3.7/5 | Cleanliness:3.3/5 | Value for Money:3.7/5 | Food:1.7/5,b3785bd4f8bb66c2fbee36f575045da2,3.9,3.7,3.7,3.3,3.7,1.7
Fort Kochi,Cochin,Hotel,1,9.96276,76.243446,0,0.0,0.0,Families:0|Couples:0|Business:0|Solo:0|Friends:0,73.0,"1/1206A , Njali parambhu Junction K.B Jacob Road , Fortkochi , Fortkochi",201404141653448244&i=,Padikkal Cochin,Hotel,Hotel,0.0,0,17fb66f33b259941840de9d204afdc0c,0.0,0.0,0.0,0.0,0.0,0.0
Rohtak,Rohtak,Hotel,1,29.3226,76.3176,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Near Durga bhawan mandir, Hissar road, rohtak ,",201411181219261759,Hotel Paradise,Hotel,Hotel,0.0,0,052135f24f50e7f8efd7892ea104ca53,0.0,0.0,0.0,0.0,0.0,0.0
Near Ratnagiri Railway Station,Ratnagiri,Hotel,3,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"MIDC, Mirjole Road, , Near Ratnagiri Railway Station",201606011043269950,Hotel Kaanchan,Hotel,Hotel,0.0,0,398f3d9af83ee759389cc83e00da2c69,0.0,0.0,0.0,0.0,0.0,0.0
Hanbal Hobli,Sakleshpur,Hotel,1,12.970644,75.657286,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Bilisare, Devaladakere Post , Hanbal Hobli",201512052236077376,Baale Cool Resort,Hotel,Hotel,0.0,0,442a42be0a7f9d2bc33232780359f486,0.0,0.0,0.0,0.0,0.0,0.0
Railway Colony,Ratlam,Hotel,2,23.33504,75.046137,0,0.0,4.2,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},6.0,"14,Daat Kie Pool Do Batti. , Daat Kie Pool Main Road",201305241251239965,Sagar Castle,Hotel,Hotel,0.0,0,6c4ba628bd569aa255c318a384d4af98,0.0,0.0,0.0,0.0,0.0,0.0
Avas Vikas,Rudrapur,Hotel,1,28.983333,79.4,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"L.I.C. Office Road, Behind Shiv Shakti Mandir , Avas Vikas",201202211448587992,Hotel Rama,Hotel,Hotel,0.0,0,6842bce83d9d80d46386419b18f14490,0.0,0.0,0.0,0.0,0.0,0.0
Jamnagar Road - Rajkot,Rajkot,Hotel,3,22.369306,70.68987,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},37.0,"Near All India Radio Tower, , Jamnagar Road - Rajkot",201509261511327900,Chouki Dhani,Hotel,Hotel,0.0,0,cf74beaf0837d6aa9bd9249b0641a995,0.0,0.0,0.0,0.0,0.0,0.0
Main Road Ranchi,Ranchi,Hotel,1,23.381386,85.295276,0,0.0,3.9,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},1.0,"ITKI Road , Near Piska More , Near Piska More",20120121123651841,HOTEL MANTRI RESIDENCY,Hotel,Hotel,0.0,0,bffc52e546cc4fa0cc82df3620879851,0.0,0.0,0.0,0.0,0.0,0.0
Limda Chowk,Rajkot,Hotel,3,22.296112,70.798127,0,0.0,4.5,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},36.0,"Hotel Evershine, Limda chowk ,",201105041018554241,Evershine Hotel,Hotel,Hotel,0.0,0,1dff2d11e56c47e4bbba753ea6e887f0,0.0,0.0,0.0,0.0,0.0,0.0
Rishikesh,Rishikesh,Hotel,3,30.135926,78.497227,0,0.0,3.8,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},17.0,"Vill post tapovan near laxman jhula auto rikshaw stand tehri garhwal , Laxman jhulla, Tapovan",201409032351547619,Tapovan Vatika,Hotel,Hotel,0.0,0,7b6c3f871bfe7c4e4e5c5710adfc9260,0.0,0.0,0.0,0.0,0.0,0.0
Satara,Satara,Hotel,1,17.6907,74.0133,0,0.0,2.4,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},14.0,"455/2,Oppo RTO, Near Sainik School, 10, Driving Test Track, Sadar Bazar, Sadar Bazar , Satara",201411101139545376,Hotel Shreeman,Hotel,Hotel,0.0,0,6e3d48411a880ab6291fc677d014d185,0.0,0.0,0.0,0.0,0.0,0.0
Khuwadawa Road,Rajkot,Hotel,4,22.306143,70.812329,0,0.0,4.4,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},183.0,"Deluxe Cinema Chowk , Kuvadawa Road",201211271129563991,Fern Residency,Hotel,Hotel,0.0,0,fcca3770b0ac1b58e95f1fe65c48ffd3,0.0,0.0,0.0,0.0,0.0,0.0
rampur,Rampur,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"MS 24, Bareily Road, Rampur Ho , rampur",20160121143124745,Modipur Hotel,Hotel,Hotel,0.0,0,41bfbc6e15a42d50d3ae9337cfadc4eb,0.0,0.0,0.0,0.0,0.0,0.0
Nalanda Bihar,Rajgir,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"College Road Rajgir , Nalanda Bihar",201601221215095689,HOTEL MAHALAXMI,Hotel,Hotel,0.0,0,00e3af6b0d0ad9ee30ba122b83cdff1e,0.0,0.0,0.0,0.0,0.0,0.0
"Vishrambhag,Sangli",Sangli,Hotel,1,16.850414,74.591706,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},7.0,"Sangli-Miraj Road, , Vishrambhag,Sangli",201512111221437417,Hotel The Ambassador,Hotel,Hotel,0.0,0,fa61769009b7b87e46ea5f3bbaeae83b,0.0,0.0,0.0,0.0,0.0,0.0
VSS Marg,Sambalpur,Hotel,3,21.466418,83.977625,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"VSS MARG SAMBALPUR ,",201603011132596800,Hotel Royale Inn,Hotel,Hotel,0.0,0,1b3ed7609a5f7c525b30f54583a30075,0.0,0.0,0.0,0.0,0.0,0.0
Ganpatipule,Ratnagiri,Hotel,1,17.14623,73.271491,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"301,Shreeraghunandan Nivas , Behind Sawant Garage",201602231647396881,Shreeraghunandan Nivas,Hotel,Hotel,0.0,0,3b994c256151561ece59ca926c505c34,0.0,0.0,0.0,0.0,0.0,0.0
Tapovan,Rishikesh,Hotel,1,30.13098481069548,78.32466522540892,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Tapovan, Badrinath Road, Tiheri Garhwal, , Rishikesh",201604181319078249,Om Blessed Cottage,Hotel,Hotel,0.0,0,9353e14add5c0d9ffda179209eed9205,0.0,0.0,0.0,0.0,0.0,0.0
Rajsamand,Rajsamand,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"NH 8, Ghodaghati, Teh- Nathdwara , Rajsamand",201605051056244711,The Kingfisher Palace,Hotel,Hotel,0.0,0,4b0b4a4bd0d9b5475f484abc5b10ecc9,0.0,0.0,0.0,0.0,0.0,0.0
"D1-D2, Civil Lines",Rudrapur,Hotel,1,28.983333,79.4,0,0.0,4.7,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"D1-D2, Civil Lines , D1-D2, Civil Lines",201202191451565633,Hotel Crown Plaza,Hotel,Hotel,0.0,0,e3a79bdb451d939e8eb3c32ae0d2e402,0.0,0.0,0.0,0.0,0.0,0.0
Sangrur,Sangrur,Hotel,1,30.256776,75.856357,0,0.0,4.6,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},1.0,"Nakiana Chowk , Sangrur Distt Sangrur, Punjab ,",201410151611521752,KT Royal Hotel,Hotel,Hotel,0.0,0,f796d3282ab0273c6ab72f72df6f42c7,0.0,0.0,0.0,0.0,0.0,0.0
nevre,Ratnagiri,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"at nevre ratnagiri dist , nevre",201602191646057984,Rudra Hotel,Hotel,Hotel,0.0,0,0678d5d05c9d4f6cacce2f21fc86cc50,0.0,0.0,0.0,0.0,0.0,0.0
Lady's Seat Road,Salem,Hotel,3,11.771921,78.198298,0,0.0,4.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},241.0,"Ladys Seat Road, Yercaud, Salem District, Tamil Nadu , Yercaud",201008201313094951,"Yercaud - Rock Perch, A Sterling Holiday Resorts",Hotel,Hotel,0.0,0,91e1813b8a86c03552d45836969aee0e,0.0,0.0,0.0,0.0,0.0,0.0
Bhupendra Road,Rajkot,Hotel,1,22.294866,70.805597,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Opposite Rajshree Cinema, Bhupendra Road, Diwanpar , Rajkot, Gujarat 360001",201604181720196886,Hotel Upasana,Hotel,Hotel,0.0,0,0305869d6c2f743248b0b8bca4dc3787,0.0,0.0,0.0,0.0,0.0,0.0
Rishikesh,Rishikesh,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Near Shivanand Hospital, , Rishikesh",201603282110418562,Sanskriti Vedic Retreat,Hotel,Hotel,0.0,0,f4c3a82774eff932c34507adf59e106c,0.0,0.0,0.0,0.0,0.0,0.0
Satara,Satara,Hotel,1,17.691315,73.99888,0,0.0,2.2,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},20.0,"New radhika road,Bhosale mala,satara ,",201411141655135234,Rajtara Hotel,Hotel,Hotel,0.0,0,8707e9e1e28f3b81fe5e2dc06bd1f343,0.0,0.0,0.0,0.0,0.0,0.0
Pauri Garhwal,Rishikesh,Hotel,3,30.109029,78.379321,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Phoolchatti, Neelkanth Road, 6 Kms from Laxman Jhula , Rattapani",201303231521104899,Royal Rainbow Resort,Hotel,Hotel,0.0,0,e5bbc7675557ad5313edfa61065bc2ce,0.0,0.0,0.0,0.0,0.0,0.0
Sawai Madhopur,Ranthambhore,Hotel,1,76.3443,26.0203,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Karauli District, , Sapotara",201602101500399171,Ramathra Fort 65 Km From Ranthambhore,Hotel,Hotel,0.0,0,d433dfc95b1820f1d86cb37126a08e8e,0.0,0.0,0.0,0.0,0.0,0.0
salem,Salem,Hotel,1,11.676606,11.676606,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},23.0,"No 7 Saradha college road , salem",20150602133000376,Lrn Excellency,Hotel,Hotel,0.0,0,55760be97ec671d66444e1addf77335f,0.0,0.0,0.0,0.0,0.0,0.0
Court Road,Saharanpur,Hotel,1,29.954602,77.545707,0,0.0,4.2,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},1.0,"Court Road, Gill Colony, Opp Parsvanath Plaza, Saharanpur, Uttar pradesh ,",201412021118159472,Hotel Grand plaza,Hotel,Hotel,0.0,0,fd06f3b78290a910d7272efa2f8261e9,0.0,0.0,0.0,0.0,0.0,0.0
Rudrapur,Rudrapur,Hotel,1,0.0,0.0,0,0.0,3.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},1.0,"Kashipur Road, Rudrapur ,",201411111705156927,Gangej Hotel,Hotel,Hotel,0.0,0,a0b23e83b6382a2a89321bc17bc56773,0.0,0.0,0.0,0.0,0.0,0.0
krishnagiri,Salem,Hotel,1,0.0,0.0,0,0.0,0.0,Families:0|Couples:0|Business:0|Solo:0|Friends:0,0.0,"25-b colony road , krishnagiri",201411081042467820,hotel sri devaraj,Hotel,Hotel,0.0,0,fa1037d5bb42660475f9e0ccb8468873,0.0,0.0,0.0,0.0,0.0,0.0
Rewa,Rewa,Hotel,1,24.54670359999999,81.30394309999997,0,0.0,0.0,Families:|Couples:|Business:|Solo:|Friends:,0.0,"University Road , Beside Corporation Bank",201512161109014212,Hotel Vishnu Vilas,Hotel,Hotel,0.0,0,fbd10e4f32c5e5b93267d28db197184b,0.0,0.0,0.0,0.0,0.0,0.0
"Laxman Jhula Road,Tapovan,North East Rishikesh",Rishikesh,Hotel,1,30.17125,78.757782,0,0.0,0.0,Families:0|Couples:0|Business:0|Solo:0|Friends:0,0.0,"Laxman Jhula Road, Rishikesh , Laxman Jhula Road",201106271143393378,Shikhar Hotel,Hotel,Hotel,0.0,0,3db89793722d33d4caa1d405390b7513,0.0,0.0,0.0,0.0,0.0,0.0
Karad,Satara,Hotel,1,17.364216,74.119581,5,2.0,4.8,Families:2|Couples:0|Business:0|Solo:0|Friends:0,0.0,"Near Taswade Toll Plaza, Karad , Karad",201312161637075984,Ajanta Resort,Hotel,Hotel,0.0,Location:5/5 | Hospitality:5/5 | Facilities:4.5/5 | Cleanliness:4.5/5 | Value for Money:5/5 | Food:5/5,83503a87dea7c43bb2fb2a620b0245db,5.0,5.0,4.5,4.5,5.0,5.0
Ranthambore National Park Road,Ranthambhore,Hotel,2,26.016682,76.365432,4.5,15.0,4.3,Families:6|Couples:4|Business:0|Solo:0|Friends:0,416.0,"Ranthmabhore Road, Sawai Madhopur , Sawai Mahdopur",20111109104335415,Tiger Safari Resort,Hotel,Hotel,0.0,Location:4.5/5 | Hospitality:4.1/5 | Facilities:4.1/5 | Cleanliness:4.1/5 | Value for Money:4.1/5 | Food:3.9/5,dd8d3f42076420b7f1c542ce136e6188,4.5,4.1,4.1,4.1,4.1,3.9
Ram Jhula,Rishikesh,Hotel,2,30.117206,78.312927,4,2.0,4.8,Families:0|Couples:0|Business:0|Solo:0|Friends:1,40.0,"Behind Parmarth Niketan Ashram, Swargashram (Ram Jhula Bridge) , Swargashram",20130722125744594,Vashishth Guest House,Hotel,Hotel,0.0,Location:4/5 | Hospitality:5/5 | Facilities:5/5 | Cleanliness:5/5 | Value for Money:5/5 | Food:5/5,7081b58c709df4df272c2de9584bfb72,4.0,5.0,5.0,5.0,5.0,5.0
